particle_4um_00010.npy,particle_4um_00011.npy,particle_4um_00012.npy
-1.5250460727362498,1.3540864774100434,0.7000039181047799
-1.5609548775731434,1.3519931577141775,0.7001649430251053
-1.5963806081538299,1.3639089773380149,0.6764942788715093
-1.628585821077391,1.3935374998790766,0.6872829491441202
-1.6091016668826303,1.397885163281284,0.7117587370764802
-1.6111950057078355,1.3851642220485973,0.6985546938182208
-1.6282637689325796,1.3750196736133777,0.7083772138547063
-1.6413068810490845,1.3574679938128185,0.7418703946722713
-1.6595028284439923,1.3532813544517202,0.7206151072505632
-1.673834150550325,1.3403993868422894,0.7372006725562316
-1.6942844651960633,1.3558577479112044,0.7349463239241918
-1.704429109939575,1.3595613134727689,0.7297935269915514
-1.7316425235698845,1.3816216813618443,0.7359124733398603
-1.706683475480494,1.4012666792198067,0.7120807869052693
-1.6939624129870923,1.413343521564708,0.713530011130826
-1.660952063235429,1.4114112268202568,0.7372006725562316
-1.6535448632572218,1.4094789320640972,0.7423534693700561
-1.6464597156076748,1.3790452881104054,0.7513708635953452
-1.6144155270033427,1.402071802057028,0.7880845374700267
-1.5987959990139375,1.4228439705546239,0.7800332935585992
-1.6029826765467272,1.3740535261265325,0.794525532453797
-1.56723489317103,1.415597865418437,0.8004834526987302
-1.5062060287153372,1.3941815981646246,0.7921101593500267
-1.4849505957297249,1.3595613134727689,0.7879235125937768
-1.4388971623037097,1.384681148320902,0.7571677597493428
-1.3812498666122501,1.3705109853164013,0.7478283158941735
-1.3203820625798581,1.3866134432272936,0.7647359295706968
-1.2533952859917148,1.391122131296688,0.7214202317997382
-1.1833490318229105,1.3877406152506169,0.7383278468663187
-1.1421264156704165,1.366968444466935,0.7628036309098596
-1.119743825477154,1.3392722146517242,0.7483113905829977
-1.1157181799210838,1.3445860263723912,0.7515318884899247
-1.0849622495046,1.3542475020014646,0.728666352651519
-1.0619355600353024,1.3606884855916692,0.7529811125375065
-1.016365263269619,1.3803334847387259,0.809983919887573
-0.9791683119534931,1.4043261459904344,0.8066023977000458
-0.9181395568313715,1.4162419636594321,0.8127213425847167
-0.8537292735391764,1.4455484322483203,0.8301120274094856
-0.8096082368087626,1.4455484322483203,0.8512062827376028
-0.7983364400594083,1.436047983934921,0.8410617173712187
-0.773538488580034,1.445387407702994,0.8341376487623782
-0.7276461807448149,1.4648713770969106,0.8001614029585877
-0.6704820870275842,1.4571421992980385,0.8112721188067841
-0.6133180033282026,1.465193426167796,0.7911440101034303
-0.5493908568111355,1.4490909722249157,0.7713379499074962
-0.5083293461431816,1.4708292848556148,0.7927542588461424
-0.45374169880262655,1.4589134692268342,0.8383242949158143
-0.4295878754676811,1.4537606839520958,0.842832990712271
-0.4215366014211809,1.4515063403682047,0.8621559719794513
-0.3861109979841442,1.4605237146081074,0.8818010017412449
-0.34295617719346005,1.4515063403682047,0.9297863972471824
-0.34794796587250915,1.4566591256793855,0.943473505387111
-0.3436002789541908,1.4445822849751435,0.929142298026199
-0.362923332369606,1.4394294994687513,0.90869214708718
-0.33200644745633767,1.4461925304288112,0.8988696331803155
-0.31896338751564984,1.4716344075171675,0.9009629558414338
-0.31091211620865594,1.4798466585488224,0.935261240573287
-0.34279515175347686,1.4350818366329532,0.8866317465803216
-0.340540795602088,1.422682945997831,0.8473416864453724
-0.3579315434605863,1.3977241387118888,0.8370360961051904
-0.35873667069879206,1.4046481951224774,0.8164249144319271
-0.317997234948277,1.4069025390376724,0.8191623370741365
-0.2890126592630503,1.3936985244505855,0.8331714996422896
-0.24746810529128907,1.3917662295871132,0.8450873385867413
-0.24601887676030468,1.3948256964488719,0.8573252267717635
-0.254553222646994,1.3862913940770414,0.8896912182741019
-0.2458578513683724,1.4159199145390973,0.8930727395859017
-0.2753254994217671,1.4197845039616515,0.882123051399447
